0.0	2.0	1.9999951	1.0	1.9999951	2.0	0.9999951	1.0	0.9999951
0.001	2.00000000043	1.99998040129	0.999999999142	1.99998040257	1.9999999706	0.9999804882	1.0000000294	0.9999804882
0.002	2.00000000215	1.99995590645	0.999999995699	1.9999559129	1.99999985406	0.999956339237	1.00000014579	0.999956339237
0.003	2.00000000605	1.99992161813	0.999999987903	1.99992163625	1.9999995953	0.999922823539	1.00000040382	0.999922823542
0.004	2.00000001305	1.99987753907	0.999999973919	1.9998775781	1.99999914297	0.999880105992	1.00000085409	0.999880106013
0.005	2.00000002411	1.9998236721	0.999999951821	1.99982374413	1.99999845047	0.999828344677	1.00000154224	0.999828344762
0.006	2.00000004027	1.99976002025	0.999999919569	1.99976014033	1.9999974768	0.99976768969	1.00000250802	0.999767689937
0.007	2.00000006261	1.9996865867	0.999999874984	1.99968677305	1.99999618743	0.999698282046	1.00000378452	0.999698282638
0.008	2.00000009231	1.99960337485	0.999999815728	1.99960364906	1.99999455494	0.999620252693	1.00000539752	0.99962025394
0.009	2.00000013065	1.99951038833	0.999999739292	1.99951077558	1.99999255961	0.999533721623	1.00000736493	0.99953372401
0.01	2.00000017898	1.99940763105	0.999999642972	1.99940816035	1.99999018985	0.999438797111	1.00000969641	0.999438801355
0.011	2.00000023878	1.99929510717	0.999999523866	1.99929581165	1.99998744251	0.99933557506	1.00001239311	0.999335582182
0.012	2.00000031163	1.99917282118	0.999999378855	1.99917373833	1.99998432301	0.999224138485	1.00001544753	0.999224149882
0.013	2.00000039921	1.99904077785	0.999999204605	1.99904194986	1.99998084536	0.999104557117	1.00001884357	0.999104574644
0.014	2.00000050333	1.99889898228	0.999998997556	1.99890045633	1.99997703203	0.998976887133	1.00002255668	0.9989769132
0.015	2.00000062591	1.99874743991	0.999998753925	1.99874926846	1.99997291368	0.998841171021	1.00002655415	0.99884120869
0.016	2.000000769	1.99858615651	0.999998469706	1.99858839761	1.99996852871	0.99869743757	1.00003079561	0.998697490665
0.017	2.00000093474	1.99841513818	0.999998140678	1.99841785583	1.99996392276	0.998545701985	1.00003523354	0.998545775202
0.018	2.00000112541	1.99823439135	0.999997762407	1.99823765575	1.99995914801	0.99838596612	1.00003981396	0.99838606515
0.019	2.00000134336	1.9980439228	0.999997330263	1.99804781067	1.99995426243	0.998218218831	1.00004447727	0.998218350482
0.02	2.00000159107	1.9978437396	0.999996839426	1.99784833451	1.99994932886	0.998042436435	1.00004915908	0.998042608761
0.021	2.0000018711	1.99763384917	0.999996284909	1.99763924174	1.99994441406	0.997858583273	1.00005379123	0.997858805706
0.022	2.00000218609	1.9974142592	0.999995661568	1.99742054744	1.99993958769	0.997666612364	1.00005830278	0.99766689585
0.023	2.00000253878	1.99718497768	0.999994964124	1.99719226718	1.99993492116	0.997466466151	1.00006262114	0.997466823281
0.024	2.00000293194	1.99694601287	0.999994187185	1.99695441706	1.99993048655	0.997258077312	1.00006667316	0.997258522465
0.025	2.00000336843	1.99669737327	0.999993325268	1.9967070136	1.99992635538	0.997041369648	1.00007038628	0.997041919121
0.026	2.00000385114	1.99643906761	0.999992372822	1.99645007375	1.99992259751	0.996816259016	1.00007368968	0.996816931164
0.027	2.00000438299	1.99617110483	0.99999132425	1.99618361482	1.99991927992	0.99658265431	1.00007651537	0.99658346968
0.028	2.00000496693	1.99589349406	0.999990173938	1.99590765442	1.99991646559	0.996340458479	1.00007879932	0.996341439941
0.029	2.00000560591	1.99560624457	0.999988916278	1.99562221042	1.99991421242	0.996089569557	1.00008048249	0.996090742439
0.03	2.00000630289	1.99530936579	0.999987545692	1.99532730092	1.9999125722	0.995829881716	1.00008151178	0.995831273931
0.031	2.00000706082	1.99500286725	0.999986056659	1.99502294416	1.99991158963	0.995561286312	1.00008184095	0.995562928483
0.032	2.00000788261	1.99468675854	0.999984443739	1.99470915847	1.9999113015	0.995283672921	1.00008143143	0.995285598506
0.033	2.00000877115	1.99436104936	0.999982701595	1.99438596225	1.99991173585	0.994996930359	1.00008025299	0.994999175776
0.034	2.00000972926	1.9940257494	0.999980825017	1.99405337389	1.99991291141	0.994700947673	1.00007828436	0.994703552417
0.035	2.00001075974	1.99368086839	0.999978808941	1.99371141172	1.99991483699	0.99439561509	1.00007551365	0.994398621855
0.036	2.00001186529	1.99332641603	0.999976648472	1.99336009398	1.99991751113	0.994080824924	1.00007193871	0.994084279722
0.037	2.00001304857	1.992962402	0.999974338899	1.99299943875	1.99992092181	0.993756472429	1.00006756729	0.993760424711
0.038	2.00001431212	1.99258883591	0.999971875713	1.99262946393	1.99992504637	0.993422456596	1.00006241714	0.99342695937
0.039	2.00001565843	1.99220572731	0.999969254619	1.99225018716	1.99992985149	0.993078680877	1.00005651586	0.993083790837
0.04	2.00001708987	1.99181308565	0.999966471551	1.99186162583	1.99993529338	0.992725053852	1.00004990072	0.992730831504
0.041	2.00001860872	1.99141092028	0.999963522682	1.99146379701	1.99994131809	0.992361489815	1.00004261825	0.992367999606
0.042	2.00002021717	1.99099924041	0.999960404429	1.99105671745	1.99994786197	0.991987909284	1.00003472376	0.991995219746
0.043	2.00002191728	1.99057805513	0.999957113461	1.99064040351	1.99995485221	0.991604239444	1.00002628072	0.991612423338
0.044	2.00002371104	1.99014737338	0.999953646702	1.99021487117	1.99996220763	0.9912104145	1.00001735999	0.99121954897
0.045	2.0000256003	1.98970720394	0.999950001334	1.98978013602	1.9999698394	0.990806375959	1.00000803897	0.990816542701
