generation	maxfit

1	316.314111357	23.7949987611
2	361.987242067	33.7866023828
3	396.281317844	57.675749048
4	373.812180834	168.257326068
5	373.621927188	252.462201442
6	383.117250952	302.916512667
7	408.222528442	366.308526493
8	424.978500464	326.748347274
9	472.964391931	300.054686248
10	446.265572203	300.977517995
